icd_code,target_count,non_target_count,target_prevalence,non_target_prevalence,prevalence_ratio,chi2_value,p_value
5128,0.0,6.0,0.0,0.0007393715341959334,0.0,1.6297832218874626,0.20173303463044912
87320,0.0,6.0,0.0,0.0007393715341959334,0.0,1.6297832218874626,0.20173303463044912
92411,0.0,6.0,0.0,0.0007393715341959334,0.0,1.6297832218874626,0.20173303463044912
650,0.0,6.0,0.0,0.0007393715341959334,0.0,1.6297832218874626,0.20173303463044912
4820,0.0,6.0,0.0,0.0007393715341959334,0.0,1.6297832218874626,0.20173303463044912
5551,0.0,6.0,0.0,0.0007393715341959334,0.0,1.6297832218874626,0.20173303463044912
64683,0.0,6.0,0.0,0.0007393715341959334,0.0,1.6297832218874626,0.20173303463044912
Z90721,0.0,6.0,0.0,0.0007393715341959334,0.0,1.6297832218874626,0.20173303463044912
05319,0.0,6.0,0.0,0.0007393715341959334,0.0,1.6297832218874626,0.20173303463044912
28989,0.0,6.0,0.0,0.0007393715341959334,0.0,1.6297832218874626,0.20173303463044912
E8502,0.0,6.0,0.0,0.0007393715341959334,0.0,1.6297832218874626,0.20173303463044912
5848,0.0,6.0,0.0,0.0007393715341959334,0.0,1.6297832218874626,0.20173303463044912
52801,0.0,6.0,0.0,0.0007393715341959334,0.0,1.6297832218874626,0.20173303463044912
99989,0.0,6.0,0.0,0.0007393715341959334,0.0,1.6297832218874626,0.20173303463044912
70710,0.0,6.0,0.0,0.0007393715341959334,0.0,1.6297832218874626,0.20173303463044912
R202,9.0,20.0,0.0040853381752156154,0.0024645717806531116,1.657625964593736,1.6239334455689334,0.20254419585031677
5641,13.0,70.0,0.005901044030866999,0.00862600123228589,0.6840996044355101,1.612322730192945,0.20416560496144387
7291,13.0,70.0,0.005901044030866999,0.00862600123228589,0.6840996044355101,1.612322730192945,0.20416560496144387
7140,9.0,52.0,0.0040853381752156154,0.00640788662969809,0.6375484479206677,1.5902958327029006,0.20728387267479872
F4320,6.0,12.0,0.0027235587834770767,0.0014787430683918669,1.8418066273263731,1.5416966894969668,0.21436543292820323
J329,6.0,12.0,0.0027235587834770767,0.0014787430683918669,1.8418066273263731,1.5416966894969668,0.21436543292820323
C3412,6.0,12.0,0.0027235587834770767,0.0014787430683918669,1.8418066273263731,1.5416966894969668,0.21436543292820323
M79605,6.0,12.0,0.0027235587834770767,0.0014787430683918669,1.8418066273263731,1.5416966894969668,0.21436543292820323
65651,2.0,18.0,0.0009078529278256923,0.0022181146025878,0.40929036162808297,1.5375588162148843,0.21498153652550864
34889,2.0,18.0,0.0009078529278256923,0.0022181146025878,0.40929036162808297,1.5375588162148843,0.21498153652550864
2858,2.0,18.0,0.0009078529278256923,0.0022181146025878,0.40929036162808297,1.5375588162148843,0.21498153652550864
E9504,2.0,18.0,0.0009078529278256923,0.0022181146025878,0.40929036162808297,1.5375588162148843,0.21498153652550864
E8700,2.0,18.0,0.0009078529278256923,0.0022181146025878,0.40929036162808297,1.5375588162148843,0.21498153652550864
V707,22.0,108.0,0.009986382206082615,0.013308687615526803,0.7503656629848187,1.537253048282016,0.21502714696656225
2410,5.0,33.0,0.0022696323195642307,0.004066543438077634,0.5581232204019313,1.524667087478148,0.21691458770426097
2819,5.0,33.0,0.0022696323195642307,0.004066543438077634,0.5581232204019313,1.524667087478148,0.21691458770426097
7197,4.0,28.0,0.0018157058556513845,0.003450400492914356,0.5262304649503923,1.4975292791991888,0.22105191436195343
71535,4.0,28.0,0.0018157058556513845,0.003450400492914356,0.5262304649503923,1.4975292791991888,0.22105191436195343
99674,4.0,28.0,0.0018157058556513845,0.003450400492914356,0.5262304649503923,1.4975292791991888,0.22105191436195343
78052,24.0,116.0,0.010894235133908307,0.014294516327788047,0.7621268802729819,1.496710238734475,0.22117824006951867
E8792,3.0,23.0,0.0013617793917385383,0.002834257547751078,0.48047129408514083,1.494593678256536,0.22150509034439414
1623,3.0,23.0,0.0013617793917385383,0.002834257547751078,0.48047129408514083,1.494593678256536,0.22150509034439414
72887,3.0,23.0,0.0013617793917385383,0.002834257547751078,0.48047129408514083,1.494593678256536,0.22150509034439414
07032,3.0,23.0,0.0013617793917385383,0.002834257547751078,0.48047129408514083,1.494593678256536,0.22150509034439414
7885,3.0,23.0,0.0013617793917385383,0.002834257547751078,0.48047129408514083,1.494593678256536,0.22150509034439414
T370X5A,4.0,7.0,0.0018157058556513845,0.000862600123228589,2.104921859801569,1.477936404687823,0.2240976702389656
Y9389,4.0,7.0,0.0018157058556513845,0.000862600123228589,2.104921859801569,1.477936404687823,0.2240976702389656
L89153,4.0,7.0,0.0018157058556513845,0.000862600123228589,2.104921859801569,1.477936404687823,0.2240976702389656
K562,4.0,7.0,0.0018157058556513845,0.000862600123228589,2.104921859801569,1.477936404687823,0.2240976702389656
F1111,4.0,7.0,0.0018157058556513845,0.000862600123228589,2.104921859801569,1.477936404687823,0.2240976702389656
Y92012,4.0,7.0,0.0018157058556513845,0.000862600123228589,2.104921859801569,1.477936404687823,0.2240976702389656
D352,4.0,7.0,0.0018157058556513845,0.000862600123228589,2.104921859801569,1.477936404687823,0.2240976702389656
H5702,4.0,7.0,0.0018157058556513845,0.000862600123228589,2.104921859801569,1.477936404687823,0.2240976702389656
M79604,4.0,7.0,0.0018157058556513845,0.000862600123228589,2.104921859801569,1.477936404687823,0.2240976702389656
E1022,4.0,7.0,0.0018157058556513845,0.000862600123228589,2.104921859801569,1.477936404687823,0.2240976702389656
E782,4.0,7.0,0.0018157058556513845,0.000862600123228589,2.104921859801569,1.477936404687823,0.2240976702389656
C7971,4.0,7.0,0.0018157058556513845,0.000862600123228589,2.104921859801569,1.477936404687823,0.2240976702389656
C7982,4.0,7.0,0.0018157058556513845,0.000862600123228589,2.104921859801569,1.477936404687823,0.2240976702389656
Y833,4.0,7.0,0.0018157058556513845,0.000862600123228589,2.104921859801569,1.477936404687823,0.2240976702389656
Y839,4.0,7.0,0.0018157058556513845,0.000862600123228589,2.104921859801569,1.477936404687823,0.2240976702389656
F29,7.0,42.0,0.0031774852473899226,0.005175600739371534,0.6139355424421243,1.4635766935561505,0.22636188773615493
72402,7.0,42.0,0.0031774852473899226,0.005175600739371534,0.6139355424421243,1.4635766935561505,0.22636188773615493
E8493,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
V4983,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
E8888,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
56723,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
3384,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
E9444,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
34292,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
E9300,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
99673,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
1121,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
30781,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
Z302,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
5855,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
49322,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
O99354,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
E9358,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
E9293,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
99831,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
53240,1.0,12.0,0.00045392646391284613,0.0014787430683918669,0.3069677712210622,1.4461039195311558,0.2291541418699431
T3695XA,7.0,15.0,0.0031774852473899226,0.0018484288354898336,1.7190195188379482,1.438447978110328,0.23039065650021456
R1011,7.0,15.0,0.0031774852473899226,0.0018484288354898336,1.7190195188379482,1.438447978110328,0.23039065650021456
27542,6.0,37.0,0.0027235587834770767,0.004559457794208257,0.5973426899436886,1.4071676240303403,0.23552715336996882
V4586,10.0,55.0,0.004539264639128461,0.006777572396796057,0.6697478644823175,1.3866722694839402,0.23896787844347295
30001,5.0,32.0,0.0022696323195642307,0.003943314849044978,0.5755645710394917,1.358337302146639,0.24382584958353917
56729,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
80706,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
3019,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
A310,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
85180,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
85200,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
4590,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
53089,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
53530,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
37991,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
V1507,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
64113,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
29632,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
5130,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
S36113A,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
J45990,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
2148,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
57461,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E9208,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
O3663X0,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
4830,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
1519,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
5961,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
81109,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
6159,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
6111,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E8794,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
7871,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E8708,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
64921,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
O3432,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
30011,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
O9963,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
67432,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E9682,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E9346,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
T39312A,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E561,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
96561,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
2443,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
Z1612,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
4267,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
L538,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E8500,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
2860,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
V1509,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
64971,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
V4976,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
8900,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
O24013,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
99593,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E8190,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
S72302A,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
25043,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
63310,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
57491,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
71949,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
3379,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
80508,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
56731,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
03840,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
40491,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
541,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
8700,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
43401,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
O6982X0,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
K8033,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E8151,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
37854,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E0520,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
64973,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
2535,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E030,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
F901,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
43819,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
40300,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
2979,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
F5001,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
30002,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
O9842,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
F609,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
34400,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
V0991,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
72751,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E8136,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
4242,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E9353,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
L989,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
66121,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
30563,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
R221,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
60886,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
O6989X0,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
35989,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
65251,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
73309,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
O722,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
03812,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
6140,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
Z5901,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
M96831,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
1965,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
5950,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
9916,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
X789XXA,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
V8812,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
82111,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
9248,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
4417,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
O99342,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
O42113,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
64663,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
80121,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
7099,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
V861,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
9181,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
0382,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
8748,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
F323,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E8538,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
V4575,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
7930,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
V6109,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
V2385,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
96509,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
9630,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
67202,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
07071,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
3369,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
6010,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E9201,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
03843,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
I2690,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
V1505,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
E9194,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
1980,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
V6149,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
1363,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
58089,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
27739,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
T43592A,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
3330,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
8220,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
66421,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
87344,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
53642,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
55229,0.0,5.0,0.0,0.0006161429451632779,0.0,1.3580209916370527,0.24388075564678072
V5866,90.0,289.0,0.04085338175215615,0.03561306223043746,1.1471459962586408,1.34472098083938,0.24620312655286086
R590,9.0,21.0,0.0040853381752156154,0.002587800369685767,1.5786913948511772,1.3402997129784793,0.24698112014844575
N132,9.0,21.0,0.0040853381752156154,0.002587800369685767,1.5786913948511772,1.3402997129784793,0.24698112014844575
E9359,2.0,17.0,0.0009078529278256923,0.0020948860135551447,0.4333662652532643,1.328236877266302,0.24911912147828366
30183,2.0,17.0,0.0009078529278256923,0.0020948860135551447,0.4333662652532643,1.328236877266302,0.24911912147828366
1748,2.0,17.0,0.0009078529278256923,0.0020948860135551447,0.4333662652532643,1.328236877266302,0.24911912147828366
44020,4.0,27.0,0.0018157058556513845,0.0033271719038817007,0.5457204821707772,1.321432255407512,0.2503351673263824
V8801,7.0,41.0,0.0031774852473899226,0.005052372150338879,0.628909580062664,1.3153369323275295,0.25143064333901355
B951,5.0,10.0,0.0022696323195642307,0.0012322858903265558,1.8418066273263731,1.284373151979905,0.25708750240256045
R809,5.0,10.0,0.0022696323195642307,0.0012322858903265558,1.8418066273263731,1.284373151979905,0.25708750240256045
R1030,5.0,10.0,0.0022696323195642307,0.0012322858903265558,1.8418066273263731,1.284373151979905,0.25708750240256045
N319,5.0,10.0,0.0022696323195642307,0.0012322858903265558,1.8418066273263731,1.284373151979905,0.25708750240256045
M5450,5.0,10.0,0.0022696323195642307,0.0012322858903265558,1.8418066273263731,1.284373151979905,0.25708750240256045
V8535,5.0,10.0,0.0022696323195642307,0.0012322858903265558,1.8418066273263731,1.284373151979905,0.25708750240256045
C642,5.0,10.0,0.0022696323195642307,0.0012322858903265558,1.8418066273263731,1.284373151979905,0.25708750240256045
K761,5.0,10.0,0.0022696323195642307,0.0012322858903265558,1.8418066273263731,1.284373151979905,0.25708750240256045
7852,5.0,10.0,0.0022696323195642307,0.0012322858903265558,1.8418066273263731,1.284373151979905,0.25708750240256045
F1290,25.0,71.0,0.011348161597821153,0.008749229821318545,1.2970469206523756,1.269641745628502,0.2598338989287009
I82B12,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
C9200,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
F068,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
V8525,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
9678,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
Z6845,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
Z602,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
S82851A,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
G40802,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
Y939,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
C73,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
O114,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
Z431,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
Z8774,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
K31819,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
M25531,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
S61512A,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
99639,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
R6510,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
B3781,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
N201,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
N809,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
L98499,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
J988,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
G939,3.0,5.0,0.0013617793917385383,0.0006161429451632779,2.2101679527916476,1.2433807770044607,0.2648204890772451
